name,country,region,climate_zone,period_start,year,period_of_year,ndvi_zscore,stress,gap_days,NDVI_lag1,EVI_lag1,SAVI_lag1,NDMI_lag1,ndvi_trend,evi_trend,tmax_mean,tmin_mean,precip_sum,humidity_mean,et0_sum,heat_days,dry_days,frost_days,lat,lon,month_sin,month_cos
Injil,Afghanistan,Herat,plains_irrigated,2024-11-30,2024,20,0.253491247842413,0,16.0,0.1333667383642332,0.0951079932418149,0.0910251958145102,-0.0259674442169832,-0.0031204644376300883,-0.007963342639822693,21.95625,6.1375,0.2,50.0625,46.86,0.0,16.0,0.0,34.28,62.15,-0.5000000000000004,0.8660254037844384
Injil,Afghanistan,Herat,plains_irrigated,2024-12-16,2024,21,-0.6040524330754244,0,16.0,0.144784465600342,0.1011741024712659,0.0995617171154755,-0.0146944994706928,0.011417727236108788,0.006066109229451,20.13125,4.80625,15.3,54.4375,35.26,0.0,14.0,1.0,34.28,62.15,-2.4492935982947064e-16,1.0
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-01-17,2019,1,1.0709040469717739,0,16.0,0.4164669420690695,0.234298187804281,0.2227796359673295,0.0549232087604143,,,13.46875,2.275,13.1,58.75,22.79,0.0,14.0,2.0,34.42,70.55,0.49999999999999994,0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-02-02,2019,2,0.8820157294197934,0,16.0,0.4914219862718516,0.2310690103860841,0.2467400633934584,0.0380307456164135,0.0749550442027821,-0.0032291774181968935,13.5375,1.99375,32.0,56.9375,27.7,0.0,13.0,6.0,34.42,70.55,0.8660254037844386,0.5000000000000001
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-02-18,2019,3,0.11001724102545961,0,16.0,0.4413522283150072,0.237395916308626,0.2282018789507612,0.0421344703911053,-0.050069757956844374,0.006326905922541898,14.80625,3.1812500000000004,36.1,61.5,29.86,0.0,8.0,2.0,34.42,70.55,0.8660254037844386,0.5000000000000001
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-03-06,2019,4,-1.7662973605258911,1,16.0,0.4695439516233863,0.2362256453473492,0.2426404365959585,0.0460366195733424,0.028191723308379102,-0.0011702709612768092,13.68125,2.58125,70.3,67.125,34.28,0.0,8.0,0.0,34.42,70.55,1.0,6.123233995736766e-17
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-03-22,2019,5,-2.025031294788351,1,16.0,0.4311847232499169,0.2593995684225401,0.2492583512838007,0.0656739467947855,-0.03835922837346939,0.023173923075190894,18.85,5.53125,44.199999999999996,60.25,49.08,0.0,12.0,0.0,34.42,70.55,1.0,6.123233995736766e-17
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-04-07,2019,6,-0.19610770446167944,0,16.0,0.4625556524455466,0.3005862178451149,0.2764358375362484,0.1061058152491151,0.03137092919562967,0.04118664942257483,27.9375,11.56875,10.1,41.25,77.66,0.0,13.0,0.0,34.42,70.55,0.8660254037844387,-0.4999999999999998
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-04-23,2019,7,0.213817964921967,0,16.0,0.6392654194787208,0.4049380439908767,0.3745272304212304,0.2012313424553701,0.17670976703317426,0.10435182614576177,26.975,15.49375,94.3,63.0,63.43,0.0,8.0,0.0,34.42,70.55,0.8660254037844387,-0.4999999999999998
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-05-09,2019,8,0.4705770460101757,0,16.0,0.6320484045598446,0.4909817685936887,0.430638264634739,0.2786306023702776,-0.0072170149188762744,0.08604372460281201,30.51875,15.4375,27.2,46.6875,85.04,2.0,13.0,0.0,34.42,70.55,0.49999999999999994,-0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-05-25,2019,9,1.4099774943559222,0,16.0,0.6230911141260597,0.4251436577310667,0.4037898003291592,0.2367144316162309,-0.008957290433784904,-0.06583811086262198,32.0125,19.3625,12.5,45.125,91.32,4.0,11.0,0.0,34.42,70.55,0.49999999999999994,-0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-06-10,2019,10,1.2435592630342704,0,16.0,0.6974625318029994,0.4800031971765997,0.4632116354611765,0.2566409902721814,0.07437141767693978,0.05485953944553301,38.10625,22.0875,0.0,22.375,124.49,13.0,16.0,0.0,34.42,70.55,1.2246467991473532e-16,-1.0
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-06-26,2019,11,0.8438472519015355,0,16.0,0.670861671392393,0.454006971495443,0.4379456203297865,0.3029649578520562,-0.026600860410606386,-0.025996225681156726,38.5125,25.23125,0.5,21.875,128.64,16.0,16.0,0.0,34.42,70.55,1.2246467991473532e-16,-1.0
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-07-12,2019,12,-2.4293891095442794,1,16.0,0.7372813424645781,0.4917981493798591,0.4796795657471797,0.3226361287386603,0.06641967107218505,0.037791177884416105,41.84375,28.03125,0.5,29.3125,124.09,16.0,16.0,0.0,34.42,70.55,-0.4999999999999997,-0.8660254037844388
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-07-28,2019,13,0.2285835290056889,0,16.0,0.5763504449011163,0.4380119767839834,0.3575664565890355,0.2590345044491595,-0.1609308975634618,-0.0537861725958757,37.95,26.875,2.3,55.8125,106.29,15.0,15.0,0.0,34.42,70.55,-0.4999999999999997,-0.8660254037844388
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-08-13,2019,14,2.0945912878175688,0,16.0,0.7217905771192223,0.5407808601465787,0.4597166378903735,0.3260424201959297,0.14544013221810603,0.10276888336259526,37.98125,27.18125,10.600000000000001,55.25,99.98,14.0,14.0,0.0,34.42,70.55,-0.8660254037844385,-0.5000000000000004
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-08-29,2019,15,1.975237937831734,0,16.0,0.8099403693286898,0.5537248348358699,0.5158029387309974,0.371704205171383,0.0881497922094675,0.012943974689291204,36.24375,25.1125,29.8,53.0625,91.8,10.0,13.0,0.0,34.42,70.55,-0.8660254037844385,-0.5000000000000004
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-09-14,2019,16,3.018951324978341,0,16.0,0.7537727906259741,0.5220595529132754,0.4803948991990413,0.331596526495985,-0.056167578702715715,-0.031665281922594435,38.25,26.54375,9.4,46.75,93.28,16.0,14.0,0.0,34.42,70.55,-1.0,-1.8369701987210297e-16
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-09-30,2019,17,1.9221728984514759,0,16.0,0.6315807638155111,0.4413047945437902,0.3810357671098878,0.273526033360754,-0.12219202681046304,-0.08075475836948526,35.44375,24.55,0.5,48.5,81.0,9.0,16.0,0.0,34.42,70.55,-1.0,-1.8369701987210297e-16
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-10-16,2019,18,0.9984735770079228,0,16.0,0.5972180773628514,0.3846208711481156,0.3523703431769113,0.224135392601731,-0.03436268645265972,-0.056683923395674574,29.725,17.225,25.8,47.0,61.04,0.0,12.0,0.0,34.42,70.55,-0.8660254037844386,0.5000000000000001
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-11-01,2019,19,2.2938781672958193,0,16.0,0.4992463929174789,0.2613569038012072,0.2621699159979321,0.0857100190842477,-0.09797168444537246,-0.12326396734690842,27.45,13.86875,6.999999999999999,50.0,51.23,0.0,14.0,0.0,34.42,70.55,-0.5000000000000004,0.8660254037844384
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-11-17,2019,20,-0.22445947195292323,0,16.0,0.4795031551266511,0.2182606505720693,0.225292284133115,0.0360180753324053,-0.019743237790827817,-0.043096253229137876,21.90625,10.16875,28.0,57.125,37.32,0.0,10.0,0.0,34.42,70.55,-0.5000000000000004,0.8660254037844384
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-12-03,2019,21,0.2773591797293836,0,16.0,0.2320989828325645,0.1166643358691907,0.1203761528320048,-0.078795726355811,-0.2474041722940866,-0.10159631470287861,18.21875,6.20625,20.3,59.9375,28.93,0.0,13.0,0.0,34.42,70.55,-2.4492935982947064e-16,1.0
Kama,Afghanistan,Nangarhar,lowland_irrigated,2019-12-19,2019,22,-0.40830074325871596,0,16.0,0.2620704053077456,0.1316679365260772,0.1244830301693039,-0.0697845472593867,0.029971422475181114,0.015003600656886495,16.925,4.41875,13.0,56.0625,26.84,0.0,14.0,0.0,34.42,70.55,-2.4492935982947064e-16,1.0
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-01-04,2020,0,-0.7656740273070013,0,16.0,0.2723311324282219,0.1385222208281279,0.1325383303765513,-0.0607554503750758,0.010260727120476265,0.006854284302050706,15.476923076923075,2.8923076923076922,0.9,51.38461538461539,21.54,0.0,13.0,0.0,34.42,70.55,0.49999999999999994,0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-01-20,2020,1,-1.0073972730608254,1,16.0,0.2884594735087095,0.1421610133929358,0.1411871246527214,-0.0587210028560511,0.016128341080487607,0.0036387925648078967,11.15,1.775,44.4,69.3125,19.3,0.0,9.0,5.0,34.42,70.55,0.49999999999999994,0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-02-05,2020,2,-0.7509098049122037,0,16.0,0.2923692703553636,0.2098786647970635,0.1810142691798666,0.0284853321063632,0.003909796846654101,0.0677176514041277,13.16875,1.2562499999999999,13.3,64.0,26.29,0.0,14.0,5.0,34.42,70.55,0.8660254037844386,0.5000000000000001
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-02-21,2020,3,-2.013288609326018,1,16.0,0.3465852016187823,0.1915805190616804,0.1923478599127645,-0.0251979115850198,0.054215931263418726,-0.018298145735383103,16.36875,2.675,19.1,53.5,37.37,0.0,12.0,1.0,34.42,70.55,0.8660254037844386,0.5000000000000001
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-03-08,2020,4,-1.4538497079367938,1,16.0,0.3464336316676064,0.1873290253336283,0.1835917078788615,-0.0274124944867053,-0.00015156995117593386,-0.004251493728052086,19.98125,7.2124999999999995,92.2,62.5,40.7,0.0,10.0,0.0,34.42,70.55,1.0,6.123233995736766e-17
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-03-24,2020,5,-0.7427892072056053,0,16.0,0.4443769290650603,0.2526008120995022,0.242068927672181,0.060434545595582,0.09794329739745394,0.06527178676587389,18.55,7.7875,59.400000000000006,69.375,41.54,0.0,12.0,0.0,34.42,70.55,1.0,6.123233995736766e-17
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-04-09,2020,6,1.4506841779603805,0,16.0,0.5462086930271656,0.3326288081848422,0.3033322414172327,0.146738913772762,0.10183176396210525,0.08002799608534,20.65,10.29375,58.6,70.0,46.78,0.0,8.0,0.0,34.42,70.55,0.8660254037844387,-0.4999999999999998
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-04-25,2020,7,0.9959657682967448,0,16.0,0.7691319258026764,0.5515111268590701,0.4990419426203715,0.3315645448796337,0.22292323277551085,0.21888231867422792,25.2625,12.95,47.4,64.9375,64.17,0.0,12.0,0.0,34.42,70.55,0.8660254037844387,-0.4999999999999998
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-05-11,2020,8,2.209193150496862,0,16.0,0.7116054294599023,0.5576428766267931,0.4832304217932279,0.3210583737622077,-0.05752649634277407,0.006131749767723016,30.993750000000002,17.19375,5.5,48.0625,86.21,0.0,14.0,0.0,34.42,70.55,0.49999999999999994,-0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-05-27,2020,9,1.3014790056033567,0,16.0,0.7557985907212983,0.5358088704341388,0.5119934960992972,0.3098040538061957,0.04419316126139594,-0.0218340061926543,32.3625,18.59375,48.2,42.5625,93.61,5.0,11.0,0.0,34.42,70.55,0.49999999999999994,-0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-06-12,2020,10,0.7687704465451264,0,16.0,0.6896824409088989,0.5216393764037432,0.4641314547711067,0.2842260650776747,-0.06611614981239944,-0.01416949403039558,36.91875,24.15,0.7999999999999999,34.4375,117.81,10.0,16.0,0.0,34.42,70.55,1.2246467991473532e-16,-1.0
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-06-28,2020,11,-0.1536165159030939,0,16.0,0.6423177896752107,0.4537432531175069,0.4191115304445697,0.2708884390761884,-0.04736465123368816,-0.06789612328623634,38.775,26.1375,4.2,30.5,121.92,12.0,15.0,0.0,34.42,70.55,1.2246467991473532e-16,-1.0
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-07-14,2020,12,-0.1764360331068757,0,16.0,0.6721467159178679,0.4384943135064497,0.420994014012131,0.3035675964459874,0.029828926242657205,-0.015248939611057222,40.09375,27.59375,3.1,32.5,125.18,16.0,14.0,0.0,34.42,70.55,-0.4999999999999997,-0.8660254037844388
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-07-30,2020,13,-0.051731371786711514,0,16.0,0.6456871963227949,0.4742666283306792,0.4054083187257228,0.2943799639033724,-0.026459519595072978,0.03577231482422949,38.9625,26.625,14.4,42.375,110.28,15.0,12.0,0.0,34.42,70.55,-0.4999999999999997,-0.8660254037844388
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-08-15,2020,14,-0.034257880407943406,0,16.0,0.7084690106277438,0.5041944094429831,0.4459651444856569,0.3055407940184029,0.06278181430494889,0.02992778111230393,39.35625,28.15,9.700000000000001,49.5625,106.67999999999999,15.0,14.0,0.0,34.42,70.55,-0.8660254037844385,-0.5000000000000004
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-08-31,2020,15,0.9890792424202184,0,16.0,0.7455492220333315,0.539197314106837,0.4777402631224463,0.3333982596336639,0.037080211405587704,0.03500290466385392,36.40625,26.1125,58.6,63.1875,86.77,10.0,8.0,0.0,34.42,70.55,-0.8660254037844385,-0.5000000000000004
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-09-16,2020,16,0.7305432774019545,0,16.0,0.7177724417641765,0.4878500260652177,0.4471551695874128,0.3220585743090207,-0.027776780269154977,-0.05134728804161931,32.975,22.9875,23.7,61.3125,75.47,4.0,13.0,0.0,34.42,70.55,-1.0,-1.8369701987210297e-16
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-10-02,2020,17,0.853038068728029,0,16.0,0.5824667811083729,0.3824641203762132,0.3456675054073619,0.2394060211327621,-0.13530566065580363,-0.10538590568900452,35.78125,21.425,0.8,29.375,86.27,13.0,16.0,0.0,34.42,70.55,-0.8660254037844386,0.5000000000000001
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-10-18,2020,18,0.6006102185772072,0,16.0,0.5491705795735382,0.313858961535416,0.3048318737118345,0.1874839144404158,-0.0332962015348347,-0.06860515884079721,31.925,16.69375,0.0,36.0625,69.18,0.0,16.0,0.0,34.42,70.55,-0.8660254037844386,0.5000000000000001
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-11-03,2020,19,0.5048617166557083,0,16.0,0.4721527809946283,0.2440281134060136,0.2402520156489353,0.1337489576866463,-0.07701779857890989,-0.06983084812940238,28.825,12.79375,1.3,28.75,61.6,0.0,15.0,0.0,34.42,70.55,-0.5000000000000004,0.8660254037844384
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-11-19,2020,20,1.6897817163872035,0,16.0,0.3937292557487017,0.2018267317645883,0.1972959139835099,0.085201848938138,-0.0784235252459266,-0.04220138164142531,24.85625,9.0,32.6,31.6875,45.33,0.0,14.0,0.0,34.42,70.55,-0.5000000000000004,0.8660254037844384
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-12-05,2020,21,1.6968845953930247,0,16.0,0.3198393230351016,0.1456655823651072,0.1476455433873704,-0.0213547356097222,-0.07388993271360011,-0.05616114939948108,16.1375,4.33125,10.600000000000001,64.5,26.23,0.0,13.0,0.0,34.42,70.55,-2.4492935982947064e-16,1.0
Kama,Afghanistan,Nangarhar,lowland_irrigated,2020-12-21,2020,22,1.6173926820366102,0,16.0,0.3332378185016637,0.1555446997301812,0.1591490252118228,-0.0417504909816605,0.013398495466562077,0.009879117365073992,15.69375,4.66875,38.9,66.125,23.95,0.0,11.0,3.0,34.42,70.55,-2.4492935982947064e-16,1.0
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-01-06,2021,0,-0.10493874291175066,0,16.0,0.4171841527613925,0.1857245056388468,0.1918038490956908,-0.0446456889254314,0.0839463342597288,0.03017980590866559,13.721428571428572,0.5285714285714286,29.9,62.214285714285715,20.23,0.0,12.0,5.0,34.42,70.55,0.49999999999999994,0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-01-22,2021,1,0.34678804529853724,0,16.0,0.3515518952421137,0.1990262059510357,0.185035724370223,0.0232090918671028,-0.06563225751927876,0.013301700312188913,16.2125,0.61875,6.4,55.5,28.91,0.0,13.0,8.0,34.42,70.55,0.49999999999999994,0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-02-07,2021,2,0.3241588862822073,0,16.0,0.4257288603176687,0.2255879973639863,0.2301588441798606,0.0168002156921644,0.07417696507555499,0.02656179141295059,16.48125,2.0,1.1,45.875,35.01,0.0,15.0,6.0,34.42,70.55,0.8660254037844386,0.5000000000000001
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-02-23,2021,3,0.33409173791515584,0,16.0,0.4105061367670806,0.234320414453628,0.222873908159987,0.0630341030582675,-0.015222723550588124,0.008732417089641703,21.55,5.7625,1.5,40.4375,44.4,0.0,15.0,0.0,34.42,70.55,0.8660254037844386,0.5000000000000001
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-03-11,2021,4,0.2535548218291212,0,16.0,0.4865839562318113,0.291663167546152,0.275618739194745,0.102213276805986,0.07607781946473069,0.05734275309252401,23.4125,8.99375,12.4,42.6875,53.41,0.0,12.0,0.0,34.42,70.55,1.0,6.123233995736766e-17
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-03-27,2021,5,1.6313208956441116,0,16.0,0.5623104725889019,0.3664176312706978,0.3386944543715505,0.1993611365287826,0.0757265163570906,0.0747544637245458,23.0,11.56875,47.1,58.875,51.38,0.0,7.0,0.0,34.42,70.55,1.0,6.123233995736766e-17
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-04-12,2021,6,1.7192634885064269,0,16.0,0.7609789419507629,0.4959061658748446,0.4721232813844717,0.3328489896962338,0.198668469361861,0.12948853460414678,23.625,11.775,60.6,50.4375,74.73,0.0,12.0,0.0,34.42,70.55,0.8660254037844387,-0.4999999999999998
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-04-28,2021,7,1.8274821567260964,0,16.0,0.78234810294636,0.5440058618150189,0.5008124182970979,0.3847408501454597,0.02136916099559716,0.04809969594017427,28.18125,14.74375,6.6,41.125,84.36,0.0,14.0,0.0,34.42,70.55,0.8660254037844387,-0.4999999999999998
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-05-14,2021,8,0.6974421030129934,0,16.0,0.7685538027271924,0.5063657930951653,0.4886924810183014,0.3132126829492198,-0.01379430021916761,-0.03764006871985359,34.51875,20.00625,17.400000000000002,30.6875,100.88,9.0,15.0,0.0,34.42,70.55,0.49999999999999994,-0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-05-30,2021,9,0.24740654114389535,0,16.0,0.6478626820010359,0.4383039575144012,0.4223115786821019,0.2440261415695024,-0.12069112072615651,-0.06806183558076406,34.375,20.925,3.1,30.5,110.6,7.0,14.0,0.0,34.42,70.55,0.49999999999999994,-0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-06-15,2021,10,0.453495112834408,0,16.0,0.587874920045853,0.3875911415038174,0.3797396163023506,0.2657803697300575,-0.05998776195518296,-0.050712816010583806,41.01875,25.5875,0.0,20.3125,128.81,16.0,16.0,0.0,34.42,70.55,1.2246467991473532e-16,-1.0
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-07-01,2021,11,0.7340162001868331,0,16.0,0.6197663112265808,0.4040543700493237,0.3891007942029338,0.3022762407482849,0.03189139118072781,0.016463228545506303,40.7375,26.31875,0.2,19.9375,136.49,16.0,16.0,0.0,34.42,70.55,-0.4999999999999997,-0.8660254037844388
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-07-17,2021,12,0.7469226443128778,0,16.0,0.7309483540172497,0.4935057579371412,0.4664319897246103,0.3382978249906158,0.1111820427906689,0.08945138788781748,41.50625,28.2625,0.0,26.1875,130.54,16.0,16.0,0.0,34.42,70.55,-0.4999999999999997,-0.8660254037844388
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-08-02,2021,13,4.791695131737387,0,16.0,0.687870070675816,0.5299908099906022,0.4432405164774727,0.3424592857652526,-0.04307828334143371,0.03648505205346103,37.76875,26.89375,11.6,53.5,101.25,12.0,13.0,0.0,34.42,70.55,-0.8660254037844385,-0.5000000000000004
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-08-18,2021,14,0.5084154815306113,0,16.0,0.8060519223239652,0.5475176612651262,0.517276176645286,0.3741880358471068,0.1181818516481492,0.017526851274524025,37.2,25.8375,3.4,57.4375,98.94,15.0,16.0,0.0,34.42,70.55,-0.8660254037844385,-0.5000000000000004
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-09-03,2021,15,-0.15281840454755344,0,16.0,0.7675712623298031,0.5176230868854901,0.4937420470147116,0.3524860048540009,-0.03848065999416206,-0.029894574379636163,38.39375,26.575,1.5,44.3125,105.23,15.0,15.0,0.0,34.42,70.55,-1.0,-1.8369701987210297e-16
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-09-19,2021,16,-0.6826181693266312,0,16.0,0.6506864699641425,0.4558589700119427,0.4018153612851378,0.2919153348291728,-0.11688479236566063,-0.06176411687354738,35.1,24.975,23.4,55.25,86.45,8.0,13.0,0.0,34.42,70.55,-1.0,-1.8369701987210297e-16
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-10-05,2021,17,0.5845456235142074,0,16.0,0.5213208496157241,0.3872384173145518,0.3151723999395704,0.23085109867376,-0.12936562034841836,-0.06862055269739092,33.96875,24.2125,10.7,56.375,70.56,6.0,13.0,0.0,34.42,70.55,-0.8660254037844386,0.5000000000000001
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-10-21,2021,18,1.1536279604089363,0,16.0,0.532159949306242,0.3174850867986145,0.302730437914876,0.2006360535187415,0.010839099690517884,-0.0697533305159373,32.38125,19.4375,2.9,37.375,70.74,2.0,15.0,0.0,34.42,70.55,-0.8660254037844386,0.5000000000000001
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-11-06,2021,19,-0.15268291895988204,0,16.0,0.5084767399895704,0.2860602931950121,0.275803137907503,0.2148875452383397,-0.02368320931667156,-0.0314247936036024,27.70625,12.2875,2.2,33.8125,58.42,0.0,15.0,0.0,34.42,70.55,-0.5000000000000004,0.8660254037844384
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-11-22,2021,20,-0.00913719872273946,0,16.0,0.3431402134820577,0.190429890337489,0.1847696017727466,0.0695828152875365,-0.16533652650751274,-0.09563040285752308,24.5875,9.0,0.1,32.5625,44.63,0.0,16.0,0.0,34.42,70.55,-0.5000000000000004,0.8660254037844384
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-12-08,2021,21,-0.864490077566785,0,16.0,0.2441335463835253,0.1312304118087216,0.1286574994119859,-0.0862137613873162,-0.0990066670985324,-0.05919947852876739,22.3,7.0875,17.0,35.375,37.41,0.0,15.0,0.0,34.42,70.55,-2.4492935982947064e-16,1.0
Kama,Afghanistan,Nangarhar,lowland_irrigated,2021-12-24,2021,22,-0.8698993968628693,0,16.0,0.1900406267667914,0.1002266063489796,0.0933051387324479,-0.0369395744861751,-0.0540929196167339,-0.031003805459742004,16.14375,3.5625,45.7,49.625,26.740000000000002,0.0,14.0,2.0,34.42,70.55,-2.4492935982947064e-16,1.0
Kama,Afghanistan,Nangarhar,lowland_irrigated,2022-01-09,2022,0,0.15372871141775366,0,16.0,0.2375500887749485,0.108988452598204,0.1116804985199746,-0.0586812083959336,0.04750946200815709,0.008761846249224395,14.561538461538463,4.2,9.8,56.46153846153846,18.74,0.0,12.0,0.0,34.42,70.55,0.49999999999999994,0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2022-01-25,2022,1,-0.8139401933668019,0,16.0,0.3779094188009637,0.174307471359556,0.1856284706111047,0.0344865406812699,0.1403593300260152,0.06531901876135199,12.48125,2.18125,58.3,71.0625,17.95,0.0,10.0,4.0,34.42,70.55,0.49999999999999994,0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2022-02-10,2022,2,-0.9902743552297393,0,16.0,0.3085158381540496,0.1660995295246673,0.1547724398371007,0.0368728249301533,-0.06939358064691409,-0.008207941834888682,13.5,2.6875,65.7,64.6875,24.63,0.0,13.0,2.0,34.42,70.55,0.8660254037844386,0.5000000000000001
Kama,Afghanistan,Nangarhar,lowland_irrigated,2022-02-26,2022,3,-0.3984402202953041,0,16.0,0.3346795742729377,0.1715613515082517,0.1728218871681901,0.0395230442889129,0.026163736118888115,0.005461821983584386,16.93125,4.19375,5.7,45.9375,40.43,0.0,15.0,0.0,34.42,70.55,0.8660254037844386,0.5000000000000001
Kama,Afghanistan,Nangarhar,lowland_irrigated,2022-03-14,2022,4,0.5057987128593942,0,16.0,0.4307400177022373,0.2479705953763883,0.2345398085581486,0.1268833768420017,0.09606044342929959,0.0764092438681366,20.4125,7.34375,10.5,46.0,51.64,0.0,13.0,0.0,34.42,70.55,1.0,6.123233995736766e-17
Kama,Afghanistan,Nangarhar,lowland_irrigated,2022-03-30,2022,5,0.32597076721855006,0,16.0,0.5817310345297576,0.3599235470475374,0.340382214055089,0.2354388038968599,0.1509910168275203,0.11195295167114908,26.89375,12.675,38.8,52.625,59.35,0.0,11.0,0.0,34.42,70.55,1.0,6.123233995736766e-17
Kama,Afghanistan,Nangarhar,lowland_irrigated,2022-04-15,2022,6,-0.39157188320373315,0,16.0,0.6557212012767848,0.4346125760093108,0.4065305983684351,0.2973271040363221,0.07399016674702719,0.07468902896177343,32.85625,14.89375,0.0,18.4375,93.6,2.0,16.0,0.0,34.42,70.55,0.8660254037844387,-0.4999999999999998
Kama,Afghanistan,Nangarhar,lowland_irrigated,2022-05-01,2022,7,-0.32596895958882305,0,16.0,0.621689338197435,0.3740467813679839,0.3746356479881059,0.2411450910469378,-0.0340318630793498,-0.06056579464132689,34.49375,19.0125,3.4000000000000004,26.3125,93.78999999999999,9.0,14.0,0.0,34.42,70.55,0.49999999999999994,-0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2022-05-17,2022,8,-1.187925880162727,1,16.0,0.5706809586498731,0.3626847089273331,0.3548229564440253,0.1628549816868642,-0.05100837954756188,-0.011362072440650794,35.94375,20.15,16.9,29.25,101.12,9.0,14.0,0.0,34.42,70.55,0.49999999999999994,-0.8660254037844387
Kama,Afghanistan,Nangarhar,lowland_irrigated,2022-06-02,2022,9,-1.0538242763343577,1,16.0,0.4408591846645678,0.3205963177730147,0.2938307307614453,0.1358664345236364,-0.1298217739853053,-0.042088391154318394,38.4875,22.59375,1.7,19.25,124.75,14.0,15.0,0.0,34.42,70.55,1.2246467991473532e-16,-1.0
Kama,Afghanistan,Nangarhar,lowland_irrigated,2022-06-18,2022,10,0.3903197168382814,0,16.0,0.448471175536851,0.2919987817092846,0.2839231831244191,0.1922404657823646,0.007611990872283203,-0.02859753606373011,40.05625,24.73125,0.1,16.0625,127.62,16.0,16.0,0.0,34.42,70.55,1.2246467991473532e-16,-1.0
