name,country,region,lat,lon,climate_zone,period_start,period_end,NDVI,EVI,SAVI,NDMI,pixel_count
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2020-09-16,2020-10-02,0.14235689194528212,0.11629455684538399,0.11134705571526236,0.015363702820432328,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2020-09-16,2020-10-02,0.08691040049213261,0.07226296222419447,0.07222046962689889,-0.06539887753026137,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2020-09-16,2020-10-02,0.08910858356594879,0.0709551345377142,0.06983970625436776,-0.11341730481023705,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2020-09-16,2020-10-02,0.24382343069918075,0.1620279112215687,0.15375164435666352,0.016244259941913565,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2020-09-16,2020-10-02,0.4286156424177227,0.3177370939418119,0.30246803784612525,0.11394280272074492,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2020-09-16,2020-10-02,0.09649756993496336,0.09642370000630754,0.07738345726320463,-0.06678407371089434,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2020-09-16,2020-10-02,0.2329771498370965,0.1643127853614578,0.15439857109059302,-0.015963002498786655,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2020-09-16,2020-10-02,0.17012681573199467,0.135677540746359,0.131893461379984,-0.029384760305639294,47
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2020-09-16,2020-10-02,0.19169207562608975,0.1756888879005824,0.1628975850319815,0.008833663067026858,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2020-09-16,2020-10-02,0.2883787740600608,0.20478898320393615,0.17745060593588433,0.029916552476172708,61
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2020-09-16,2020-10-02,0.6044010075979928,0.34691936659372724,0.3259846988455578,0.13987470863303633,62
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2020-09-16,2020-10-02,0.5741078173071033,0.3853328143914846,0.3298754600965175,0.16262994876629136,64
Goes,Netherlands,Zeeland,51.5,3.9,temperate_arable,2020-09-16,2020-10-02,0.26082070103290567,0.18201810801583382,0.16405255589379256,-0.046688243089499176,62
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2020-09-16,2020-10-02,0.46643117312961785,0.2478591048262688,0.24312920395904547,-0.008015384216961116,62
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2020-09-16,2020-10-02,-0.21265833759085181,0.010608822021614618,-0.02773430661202761,0.302158109464533,60
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2020-09-16,2020-10-02,0.7470940646753735,0.6037275871731841,0.5175944679275541,0.10697583694964623,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2020-09-16,2020-10-02,0.21372023255446015,0.09714039093848591,0.09654572027293633,-0.09466177768912448,14
Wieringermeer,Netherlands,Noord-Holland,52.85,5,temperate_arable,2020-09-16,2020-10-02,0.3510699244539955,0.265582107328023,0.23379542412059862,0.4052773360785238,55
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2020-09-16,2020-10-02,0.5805728466818024,0.40273820791016446,0.37572589254190997,0.015466834494219161,59
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2020-09-16,2020-10-02,0.7359952608843577,0.5220067192130681,0.4810271752635321,0.19888608265336952,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2020-09-16,2020-10-02,0.3565774020999515,0.2063488478828096,0.1891815687497493,0.058891473211122855,58
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2020-09-16,2020-10-02,0.7492208514543784,0.30705553177122763,0.3114033160546028,0.25697137709080303,50
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2020-09-16,2020-10-02,0.4420219528459012,0.2587173194702163,0.23025412691707814,0.1687052334852455,45
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2020-09-16,2020-10-02,0.1506658737140474,0.11817945739241627,0.08739748080062296,0.0029231279396319744,48
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2020-09-16,2020-10-02,0.39355907326694156,0.27210764159276174,0.2304893044730732,0.1353080391904155,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2020-09-16,2020-10-02,0.49207343857736624,0.4200822411480059,0.3302131271334063,0.1680673307570279,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2020-09-16,2020-10-02,0.5150024410816936,0.42190862163833814,0.31872110789909813,0.26397938718128783,48
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2020-09-16,2020-10-02,0.18833825433094503,0.13150560446537812,0.11066046364730345,-0.018073420526177542,51
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2020-09-16,2020-10-02,0.5287395255760958,0.42817198793442307,0.34718018290453,0.21082711897727957,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2020-09-16,2020-10-02,0.8443865635715453,0.5834413061325733,0.5139338268156093,0.5132561918900724,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2020-09-16,2020-10-02,0.5898329579859136,0.4212887267126974,0.38566926596117374,0.1360811180431776,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2020-10-02,2020-10-18,0.19272133385634163,0.1427000711589527,0.14164273040217773,-0.030966706027452693,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2020-10-02,2020-10-18,0.5491705795735382,0.31385896153541604,0.30483187371183457,0.18748391444041582,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2020-10-02,2020-10-18,0.18425676641447378,0.16011942892296566,0.14895111779538292,-0.010868641521083324,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2020-10-02,2020-10-18,0.12636966377907236,0.10021567140511617,0.0973590515269226,-0.009056849850927381,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2020-10-02,2020-10-18,0.08366507412640445,0.06748820847143225,0.06774106382910051,-0.0685186890391103,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2020-10-02,2020-10-18,0.09335205638228426,0.06892779859011922,0.06984859684292737,-0.1205172340424142,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2020-10-02,2020-10-18,0.27418645755438337,0.17550695809902075,0.16828248259073822,0.03808606523094838,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2020-10-02,2020-10-18,0.33938446293838,0.24077846782425374,0.23816291844775478,0.031882334935798576,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2020-10-02,2020-10-18,0.10582707313028601,0.10184601477707136,0.08349167313496078,-0.06469785010101367,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2020-10-02,2020-10-18,0.21607829513076088,0.1429955900226895,0.1356359619273081,-0.018655232794923968,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2020-10-02,2020-10-18,0.14667558760227478,0.1144512784739503,0.11207342787692162,-0.047230626618652814,47
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2020-10-02,2020-10-18,0.20394968086658002,0.18227104532446067,0.17123918212782596,0.01656001566092752,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2020-10-02,2020-10-18,0.12337624992628837,0.09545177366653539,0.06950541092717512,0.10715066454161896,12
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2020-10-02,2020-10-18,0.32965946064129337,0.1858844692156329,0.17309312111929787,0.0677373059400054,37
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2020-10-02,2020-10-18,0.3875667465663865,0.30036769048687784,0.2240053797598559,0.15952585892030005,64
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2020-10-02,2020-10-18,0.3956826304832757,0.3353822292690953,0.21110337312779487,0.13222065225148685,41
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2020-10-02,2020-10-18,0.1787285013184766,0.14402693710274994,0.09814012395422246,0.1667039460758053,14
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2020-10-02,2020-10-18,0.4849388004279174,0.5677833830747043,0.32722241487269893,0.2330824559359766,9
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2020-10-02,2020-10-18,0.24248293779447486,0.1791960269106113,0.13887385582872155,-0.004354930663942632,21
Wieringermeer,Netherlands,Noord-Holland,52.85,5,temperate_arable,2020-10-02,2020-10-18,0.18444182373654372,0.10762083792617194,0.10372508069977153,0.34904563462755245,59
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2020-10-02,2020-10-18,0.8317703917714848,0.759610317095256,0.6034603772169944,0.3660891301518452,59
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2020-10-02,2020-10-18,0.7649911097668237,0.3374786554827269,0.3436277429819087,0.2981922460604776,51
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2020-10-02,2020-10-18,0.5233596853062948,0.2572581222074734,0.24114129299685194,0.12839064578655762,48
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2020-10-02,2020-10-18,-0.13262277694961194,0.057849680047540146,0.04484869790131315,0.09094508255909944,54
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2020-10-02,2020-10-18,0.4459563633515642,0.38664042452556696,0.30801592996901606,0.10513194958703917,47
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2020-10-02,2020-10-18,0.09011751276144447,0.0526135003052216,0.04816646746882341,-0.06022591517243065,46
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2020-10-02,2020-10-18,0.39794611171710986,0.2559378632772417,0.2304004247418503,0.07782411018085067,52
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2020-10-02,2020-10-18,0.5461852370831326,0.48131431672875025,0.39732849215234634,0.13029029589831553,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2020-10-02,2020-10-18,0.16909595368366878,0.1272470670602093,0.10288235021852175,-0.022273806234559164,51
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2020-10-02,2020-10-18,0.3545388571844672,0.4397101867167973,0.2900501204922402,0.14106662801833236,35
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2020-10-02,2020-10-18,0.7642157972609492,0.5016856178369351,0.44622654524038075,0.46587867650711695,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2020-10-02,2020-10-18,0.6217076000925756,0.4588277184567483,0.4228120951059575,0.16387314487409224,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2020-10-18,2020-11-03,0.13329941457953903,0.09348893888691487,0.09671100201473959,-0.08445981253820656,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2020-10-18,2020-11-03,0.4721527809946283,0.2440281134060136,0.24025201564893534,0.13374895768664638,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2020-10-18,2020-11-03,0.14066703326388175,0.12121483438695647,0.11344458868614235,-0.04166084006435381,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2020-10-18,2020-11-03,0.12158501574439513,0.08914560607939338,0.09018852809112786,-0.013962708260370387,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2020-10-18,2020-11-03,0.09121549241808624,0.0687724202272643,0.07060138968781586,-0.0784680847253483,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2020-10-18,2020-11-03,0.0941208098066984,0.07175400719259657,0.07015390104563872,-0.0961078570673256,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2020-10-18,2020-11-03,0.22848932767653668,0.14336727696311213,0.13972529457896846,0.019719378651589122,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2020-10-18,2020-11-03,0.3122204863749335,0.21698760912270013,0.21525726284675206,-0.0024859892348133355,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2020-10-18,2020-11-03,0.11104725730869136,0.10094397646096777,0.0856650227077691,-0.0647909357731503,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2020-10-18,2020-11-03,0.21023221950582663,0.13387795882129888,0.13047779111887142,-0.02367083716058227,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2020-10-18,2020-11-03,0.1272627869425055,0.10145634974946492,0.09755618027171946,-0.05509346080401549,47
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2020-10-18,2020-11-03,0.1916683006971695,0.1754951754978296,0.16132117864662168,0.01989442270178876,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2020-10-18,2020-11-03,0.27364132951915576,0.2438971916068185,0.16436204241440958,0.11376575945800055,5
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2020-10-18,2020-11-03,0.2625942650995491,0.21757922252767894,0.14535665538383535,0.10476270711227148,38
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2020-10-18,2020-11-03,0.009388177909634332,0.047908009176171266,0.010284386669045709,0.4799798188322853,13
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2020-10-18,2020-11-03,0.5758206509057011,0.4114151975388667,0.32006916192106544,0.31958122823212565,55
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2020-10-18,2020-11-03,0.7249254034401529,0.40341543884405934,0.3696095469957175,0.28315625680216044,53
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2020-10-18,2020-11-03,0.141884279119377,0.1719325860726047,0.15161459250182077,0.07407435755051263,54
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2020-10-18,2020-11-03,0.4095178165942315,0.2964680832725096,0.2503956799170565,0.08187395215112095,52
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2020-10-18,2020-11-03,0.5199660416516753,0.46085739980348156,0.376103356831129,0.10396907033160184,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2020-10-18,2020-11-03,0.15554576990264138,0.09702691862936359,0.08398722437429249,-0.048019393228106576,50
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2020-10-18,2020-11-03,0.5800695839481282,0.4399733613032444,0.35661148246193275,0.3513668349657493,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2020-10-18,2020-11-03,0.6708906618266285,0.46277418664183595,0.4246708315497156,0.18402702916715008,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2020-11-03,2020-11-19,0.10964984905188578,0.06458701735492164,0.06723337924645699,-0.07092624182877506,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2020-11-03,2020-11-19,0.3937292557487017,0.2018267317645883,0.19729591398350999,0.08520184893813804,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2020-11-03,2020-11-19,0.11815447729044133,0.09895215463853621,0.09570146432788922,-0.061840296587278715,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2020-11-03,2020-11-19,0.12353447095096098,0.07264195945011889,0.07592158723569503,-0.02261463808978365,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2020-11-03,2020-11-19,0.08232236546748954,0.06502201866061717,0.06498308808930509,-0.0759688163731798,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2020-11-03,2020-11-19,0.09445782753943781,0.06946152939693594,0.0708885271325133,-0.10691855131755687,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2020-11-03,2020-11-19,0.16289044980675785,0.09901047275635007,0.09967503657281275,-0.03899269499307278,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2020-11-03,2020-11-19,0.21330354051002817,0.13345621539038632,0.14036947265236432,-0.07802510670238914,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2020-11-03,2020-11-19,0.08846078417492483,0.0781428158804672,0.06777429226402899,-0.07130996669995483,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2020-11-03,2020-11-19,0.19200476677633338,0.1170016172215886,0.11568900655208428,-0.03914078497984403,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2020-11-03,2020-11-19,0.11900467174405345,0.08500094320579708,0.08651433162364315,-0.07374138156327034,47
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2020-11-03,2020-11-19,0.19555867842683514,0.1631008854246637,0.160019128728538,0.007944497332696358,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2020-11-03,2020-11-19,0.2640121292858597,0.1585996101958129,0.1459564460577063,-0.00835110436828658,63
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2020-11-03,2020-11-19,0.48070136951545844,0.22317797273021925,0.2295042326593471,0.02745344743377611,62
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2020-11-03,2020-11-19,0.5563662315011376,0.30595499573052454,0.29003767698963795,0.07177988466726937,64
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2020-11-03,2020-11-19,0.48888735283735524,0.21673161265370083,0.22242234717738724,-0.0237553653726952,62
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2020-11-03,2020-11-19,-0.4237292419335682,-0.0568914270639914,-0.06128651295129662,0.09220360863056092,60
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2020-11-03,2020-11-19,0.8443123913842113,0.6015222627353308,0.5554936550751897,0.3307019785792911,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2020-11-03,2020-11-19,0.19447916447556005,0.047040392511585614,0.051651675068371816,-0.23863728874144421,58
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2020-11-03,2020-11-19,0.8876888580153165,0.7942023334945902,0.6750450353018174,0.4107416114896531,59
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2020-11-03,2020-11-19,0.9002636765905864,0.694012806638939,0.6125588682870203,0.42774151306699504,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2020-11-03,2020-11-19,0.3775232074165666,0.18173006661684318,0.17487042871032393,0.017018431752865545,58
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2020-11-03,2020-11-19,0.7094583378135617,0.3849212539924281,0.37818537837231436,0.27172342566329555,53
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2020-11-03,2020-11-19,0.2751436454948053,0.29167940949158017,0.15111616325731136,0.1685150191586665,27
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2020-11-03,2020-11-19,0.15065666662296232,0.19032761726269926,0.16215985538044364,0.07908683055190573,54
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2020-11-03,2020-11-19,0.4304459694462009,0.4118850762608295,0.31477443234862706,0.0893150613578194,46
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2020-11-03,2020-11-19,0.08384148532669637,0.05039073161256142,0.04583699810235072,-0.08062345963772005,49
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2020-11-03,2020-11-19,0.44246222925653994,0.34771556672004267,0.28237327195168355,0.1365652502157054,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2020-11-03,2020-11-19,0.5527995617491186,0.4460631443293773,0.36644802745747296,0.16638179552216342,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2020-11-03,2020-11-19,0.41715731780767307,0.3532960352584739,0.3030617916788079,0.14647198716237755,29
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2020-11-03,2020-11-19,0.15713325225974767,0.0973591653692911,0.08599412111551563,-0.05526155011833668,51
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2020-11-03,2020-11-19,0.5751826485785554,0.40754211452978734,0.36060446624910697,0.14875174856711348,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2020-11-03,2020-11-19,0.8583320522128223,0.5660929334101686,0.520564393299336,0.5099466922266525,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2020-11-03,2020-11-19,0.7195946383294912,0.5442998158737877,0.5023524273092667,0.21378611623075988,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2020-11-19,2020-12-05,0.09781226522383916,0.0594321839667201,0.0604618186968031,-0.1216054487254506,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2020-11-19,2020-12-05,0.3198393230351016,0.14566558236510727,0.14764554338737043,-0.021354735609722227,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2020-11-19,2020-12-05,0.13460243758670246,0.09722231456658088,0.1006256801943312,-0.07483360374083448,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2020-11-19,2020-12-05,0.10125185208597148,0.05779802630478271,0.06159769425312297,-0.019129453787136465,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2020-11-19,2020-12-05,0.09234508280451979,0.06154990805774937,0.06527368325458471,-0.07551294594341403,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2020-11-19,2020-12-05,0.1004025680708143,0.054756034200431326,0.058339490733223025,-0.12787169221413436,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2020-11-19,2020-12-05,0.29439456355865334,0.09927352836257228,0.12798072465254284,-0.14929261170491792,24
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2020-11-19,2020-12-05,0.18976907787394173,0.11023011481405298,0.11728773439616152,-0.09968542783985389,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2020-11-19,2020-12-05,0.10466962228370798,0.09034639401672645,0.07801775811673192,-0.04136007704723187,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2020-11-19,2020-12-05,0.3653518916954817,0.10811603213291332,0.1383531895116836,-0.020031581270938386,18
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2020-11-19,2020-12-05,0.10851837473501554,0.08314914865059742,0.07758961015740982,-0.03713907231229673,47
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2020-11-19,2020-12-05,0.19417738284744687,0.14813592743192158,0.14834986225189883,-0.007461808906507803,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2020-11-19,2020-12-05,0.30028528017063755,0.16583075949936738,0.1540960858624917,0.032840677091011725,63
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2020-11-19,2020-12-05,0.42517500609525494,0.1796956587263745,0.17480080467332335,0.008985313729393703,62
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2020-11-19,2020-12-05,0.3627048452543769,0.2243046454335718,0.18192567922515218,0.08552437492670083,64
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2020-11-19,2020-12-05,0.5582329630851746,0.29479814543593946,0.29635612891191043,0.21250002086162567,1
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2020-11-19,2020-12-05,-0.17099605471565563,0.018322126271946727,0.003000809233453533,0.15590970608462387,60
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2020-11-19,2020-12-05,0.8477733688428999,0.6404283451911301,0.5778246883694863,0.3970669928123244,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2020-11-19,2020-12-05,0.12653939007353032,0.11539946942394569,0.07782931751353632,-0.043406845441254456,56
Wieringermeer,Netherlands,Noord-Holland,52.85,5,temperate_arable,2020-11-19,2020-12-05,0.2474720013613352,0.1611567424745738,0.1408997101935067,0.014710965788798902,38
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2020-11-19,2020-12-05,0.8707099719196012,0.7806035328368729,0.66580084123112,0.48421795349282104,59
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2020-11-19,2020-12-05,0.8731769217315581,0.6640571215048047,0.5848806808238429,0.4509235909844085,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2020-11-19,2020-12-05,0.3708153515362107,0.1726667485552406,0.16866294063383624,0.06277457442444831,24
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2020-11-19,2020-12-05,0.5875673598335136,0.38837297873678756,0.3516312700408272,0.24592019351788774,36
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2020-11-19,2020-12-05,0.6015473910088668,0.5291826505334324,0.4364001833626969,0.31941773694703346,28
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2020-11-19,2020-12-05,0.4492131011839567,0.2936699197608276,0.26378259875066307,0.11932451744869767,48
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2020-11-19,2020-12-05,0.1363325195376669,0.1115435617070719,0.07899805329262868,0.0214817082292331,21
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2020-11-19,2020-12-05,0.42267390399622606,0.3368432173768834,0.26952930637967665,0.09850294293787026,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2020-11-19,2020-12-05,0.5366810958272739,0.3980159904510722,0.3407324072619823,0.16966757410594524,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2020-11-19,2020-12-05,0.5491373738240242,0.5036052844531097,0.41048896710819827,0.10339597644111251,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2020-11-19,2020-12-05,0.22411946462070298,0.17097234225473026,0.14046679606835136,0.001114157599335151,48
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2020-11-19,2020-12-05,0.5502026324642444,0.4329057229995029,0.3567848952627405,0.1602074839563127,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2020-11-19,2020-12-05,0.8593542108059802,0.5757446576299661,0.5213606590557064,0.5054824285843705,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2020-11-19,2020-12-05,0.6844494234878368,0.52325447966281,0.463696427231642,0.19228629158766888,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2020-12-05,2020-12-21,0.11184320104597678,0.06845619574391475,0.07336537106865741,-0.08974894715427101,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2020-12-05,2020-12-21,0.33323781850166373,0.15554469973018126,0.1591490252118228,-0.04175049098166058,38
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2020-12-05,2020-12-21,0.13475839834389056,0.07280933313986045,0.07509043178066142,0.0026124249630213,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2020-12-05,2020-12-21,0.10581505152106835,0.06962262852587005,0.07414089225886064,-0.06490629028073087,47
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2020-12-05,2020-12-21,0.4762297753555428,0.12304651395046631,0.15262105479635876,-0.18370368988435226,45
